date,min,max,median,q1,q3,stdev,count
2020-02-07T00:00:00.000Z,1,15.55,3.26,2,4.95,1.994,218
2020-02-08T00:00:00.000Z,4.55,18.78,10.82,6.55,14.42,4.062,192
2020-02-09T00:00:00.000Z,1,55.47,8.02,3.42,20.61,9.411,364
2020-02-10T00:00:00.000Z,0.93,3.99,2.12,1.6,2.79,0.731,352
2020-02-11T00:00:00.000Z,0.68,4.57,2,1.58,2.4,0.731,363
2020-02-12T00:00:00.000Z,0.92,4.23,2.18,1.78,2.9,0.738,390
2020-02-13T00:00:00.000Z,1.35,8.76,2.54,2.1,3.92,1.598,383
2020-02-14T00:00:00.000Z,4.11,24.22,8.63,7.68,9.61,4.145,387
2020-02-15T00:00:00.000Z,5.74,46.12,12.97,10.67,16.32,4.45,330
2020-02-16T00:00:00.000Z,0.5,10.07,2.34,1.75,2.76,1.355,378
2020-02-17T00:00:00.000Z,0.82,5.4,3.18,2.64,3.76,0.884,349
2020-02-18T00:00:00.000Z,1.47,5.68,3.36,2.95,3.84,0.765,305
2020-02-19T00:00:00.000Z,0.66,15.7,3.63,1.59,6.53,3.401,440
2020-02-20T00:00:00.000Z,2.17,33.04,4.75,3.6,6.84,4.511,505
2020-02-21T00:00:00.000Z,0.65,11.6,3.22,2.75,3.7,1.164,417
2020-02-22T00:00:00.000Z,1.1,9.19,3.07,2.43,3.78,1.23,424
2020-02-23T00:00:00.000Z,1.12,19.28,3.5,2.75,4.07,1.23,436
2020-02-24T00:00:00.000Z,1.26,13.93,2.4,1.96,2.96,1.509,514
2020-02-25T00:00:00.000Z,1,4.5,1.99,1.5,2.4,0.554,288
2020-02-26T00:00:00.000Z,1,8.34,1.4,1.27,1.83,0.946,208
2020-02-27T00:00:00.000Z,1.03,12.47,1.82,1.53,3.5,2.016,626
2020-02-28T00:00:00.000Z,0.76,37.72,3.55,2.38,4.93,3.606,671
2020-02-29T00:00:00.000Z,1.6,24.69,8.68,3.96,11.3,5.172,690
2020-03-01T00:00:00.000Z,1.3,20.68,2.34,2.15,2.69,1.858,701
2020-03-02T00:00:00.000Z,1.13,22.86,3.94,2.29,7.59,4.748,577
2020-03-03T00:00:00.000Z,6.8,19.64,12.23,10.6,14.89,2.647,512
2020-03-04T00:00:00.000Z,1.67,11.9,3.64,2.9,5.17,2.298,707
2020-03-05T00:00:00.000Z,1.14,25.12,7.73,2.92,11.68,5.349,706
2020-03-06T00:00:00.000Z,10.48,30.16,17.19,14.32,25.49,5.778,712
2020-03-07T00:00:00.000Z,4.2,38.4,10.19,6.62,12.33,3.68,714
2020-03-08T00:00:00.000Z,6.61,138.11,12.54,9.25,17.18,10.249,714
2020-03-09T00:00:00.000Z,3.51,22.08,12.42,6.81,15.84,4.654,698
2020-03-10T00:00:00.000Z,1.1,21.97,6.76,3.18,9.58,4.793,706
2020-03-11T00:00:00.000Z,1.74,5.57,2.82,2.43,3.26,0.617,697
2020-03-12T00:00:00.000Z,0.85,11.99,2.37,1.52,3.34,2.286,599
2020-03-13T00:00:00.000Z,0.69,5.14,1.9,1.43,3.28,1.095,636
2020-03-14T00:00:00.000Z,0.6,23.91,1.32,1.03,1.61,2.315,655
2020-03-15T00:00:00.000Z,2.81,8.02,4.73,3.95,5.18,0.902,351
2020-03-16T00:00:00.000Z,1.12,17.8,3.11,2.38,3.71,1.718,702
2020-03-17T00:00:00.000Z,1.74,12.52,5.01,3.02,8.35,2.916,706
2020-03-18T00:00:00.000Z,1.83,17.85,7.76,4.55,9.39,3.27,565
2020-03-19T00:00:00.000Z,1.17,19.28,2.52,1.71,3.49,2.154,660
2020-03-20T00:00:00.000Z,0.49,7,1.74,1.25,3.1,1.147,580
2020-03-21T00:00:00.000Z,0.51,6.6,1.6,0.91,2.02,0.663,581
2020-03-22T00:00:00.000Z,0.81,13.35,1.81,1.19,2.4,1.702,554
2020-03-23T00:00:00.000Z,1.14,19.2,2.17,1.67,3.1,3.771,535
2020-03-24T00:00:00.000Z,3.32,11.5,5.09,4.01,6.15,1.426,518
2020-03-25T00:00:00.000Z,5.24,25.1,8.56,6.62,14.5,5.254,499
2020-03-26T00:00:00.000Z,7.12,39.22,14.14,11.13,18.93,6.26,450
2020-03-27T00:00:00.000Z,8.44,32.9,13.23,10.84,23.73,6.557,432
2020-03-28T00:00:00.000Z,0.88,20.6,10.19,8.78,15.56,4.888,217
2020-03-29T00:00:00.000Z,0.56,21.83,1.42,1.01,1.96,2.073,416
2020-03-30T00:00:00.000Z,1.18,15.92,2.93,1.58,4.55,2.971,159
2020-03-31T00:00:00.000Z,0.8,7.13,2.29,1.52,2.76,0.947,393
2020-04-01T00:00:00.000Z,1.27,7.23,3.07,2.29,3.64,0.971,223
2020-04-02T00:00:00.000Z,1.8,7.5,3.14,2.83,3.96,0.863,486
2020-04-03T00:00:00.000Z,0.98,4.53,2.18,1.83,2.92,0.679,471
2020-04-04T00:00:00.000Z,1.23,13.24,2.52,1.86,3.22,2.868,592
2020-04-05T00:00:00.000Z,2.14,20.58,6.68,3.47,13.55,5.556,642
2020-04-06T00:00:00.000Z,6.33,27.29,11.2,8.6,15.11,5.018,619
2020-04-07T00:00:00.000Z,1.47,31.04,2.77,2.06,19.59,10.041,536
2020-04-08T00:00:00.000Z,1.5,20.13,2.46,2.13,3.04,1.481,563
2020-04-09T00:00:00.000Z,0.5,8.74,1.4,1.11,5.05,2.543,550
2020-04-10T00:00:00.000Z,1.21,4.65,2.5,1.92,3.21,0.83,621
2020-04-11T00:00:00.000Z,3.5,6.29,4.63,4.2,5.11,0.623,186
2020-04-12T00:00:00.000Z,1.7,13.86,5.24,2.42,5.81,2.91,710
2020-04-13T00:00:00.000Z,0.56,3.45,1.36,0.97,1.79,0.708,695
2020-04-14T00:00:00.000Z,0.7,5.93,1.43,1.21,1.86,0.82,684
2020-04-15T00:00:00.000Z,2.4,7.42,4.04,3.4,4.61,0.867,627
2020-04-16T00:00:00.000Z,0.77,4.44,1.93,1.27,2.74,0.827,612
2020-04-17T00:00:00.000Z,0.35,17.6,1.21,0.66,2.47,1.583,682
2020-04-18T00:00:00.000Z,0.7,6.75,1.37,1.04,1.79,0.61,700
2020-04-19T00:00:00.000Z,0.51,6.16,1.38,0.78,1.92,0.802,684
2020-04-20T00:00:00.000Z,0.56,4.95,1.7,0.97,2.02,0.773,614
2020-04-21T00:00:00.000Z,0.71,5.69,2.37,1.67,4.09,1.414,420
2020-04-22T00:00:00.000Z,0.38,15.45,1.66,0.78,3.94,1.975,491
2020-04-23T00:00:00.000Z,0.6,4,1.7,1.37,2.02,0.498,563
2020-04-24T00:00:00.000Z,1.2,8.35,2.78,2.17,3.75,1.349,520
2020-04-26T00:00:00.000Z,1.53,10.54,3.1,2.15,3.47,1.109,281
2020-04-27T00:00:00.000Z,2.72,9.26,5.57,4.29,7.15,1.623,644
2020-04-28T00:00:00.000Z,0.72,19.03,1.61,1.13,2.62,3.602,497
2020-04-29T00:00:00.000Z,1.45,11.48,2.25,1.9,2.68,0.818,620
2020-04-30T00:00:00.000Z,2.06,43.45,5.67,3.97,16.67,10.653,651
2020-05-01T00:00:00.000Z,1.25,33.17,5.75,2.52,17.44,9.464,669
2020-05-02T00:00:00.000Z,1.43,17.55,3.95,2.5,13.65,5.506,643
2020-05-03T00:00:00.000Z,1.22,14.92,3.35,2.11,6.12,3.717,689
2020-05-04T00:00:00.000Z,0.61,8.77,1.66,1,4.84,2.481,631
2020-05-05T00:00:00.000Z,0.88,4.57,1.36,1.12,2.04,0.761,596
2020-05-06T00:00:00.000Z,0.73,5.8,2.1,1.4,2.71,1.147,701
2020-05-07T00:00:00.000Z,1.25,8.02,4.12,2.62,6.32,1.993,448
2020-05-08T00:00:00.000Z,3.06,61.46,5.69,4.58,7.79,3.43,392
2020-05-09T00:00:00.000Z,1.22,14.39,4.13,2.27,6.28,3.896,395
2020-05-10T00:00:00.000Z,1.8,27.76,6.78,5.12,11.3,5.057,294
2020-05-11T00:00:00.000Z,0.63,2.31,0.86,0.77,1.14,0.336,424
2020-05-12T00:00:00.000Z,1,10.99,1.64,1.37,2.08,1.168,565
2020-05-13T00:00:00.000Z,0.43,11.43,1,0.72,1.78,1.305,550
2020-05-14T00:00:00.000Z,0.8,10.96,1.38,1.23,1.62,0.712,539
2020-05-15T00:00:00.000Z,0.85,3.56,1.99,1.59,2.4,0.575,610
2020-05-16T00:00:00.000Z,1.13,20.72,2.45,2.1,3.21,1.373,388
2020-05-17T00:00:00.000Z,1.12,5.28,2.04,1.81,2.46,0.977,641
2020-05-18T00:00:00.000Z,0.55,4.3,1.87,1.18,2.75,0.896,543
2020-05-19T00:00:00.000Z,0.69,8.94,1.45,1.11,3.94,2.066,640
2020-05-20T00:00:00.000Z,0.51,16.7,1.59,0.84,2.45,3.05,653
2020-05-21T00:00:00.000Z,0.84,16.42,2.5,1.59,4.38,4.078,608
2020-05-22T00:00:00.000Z,0.88,4.58,1.82,1.53,2.25,0.561,640
2020-05-23T00:00:00.000Z,2.1,11.23,4.41,3.33,6.07,2.05,610
2020-05-24T00:00:00.000Z,1.5,5.5,3.03,2.31,3.72,0.884,652
2020-05-25T00:00:00.000Z,0.8,5.82,2.12,1.34,3.5,1.149,660
2020-05-26T00:00:00.000Z,0.7,10.53,1.86,1.37,3.05,1.864,596
2020-05-27T00:00:00.000Z,0.8,9.1,2.42,1.9,3.3,1.241,638
2020-05-28T00:00:00.000Z,0.7,5.83,1.52,1.2,2.1,1.06,658
2020-05-29T00:00:00.000Z,0.4,5.57,1.23,0.9,1.7,0.862,661
2020-05-30T00:00:00.000Z,0.43,13.93,1,0.8,3.12,1.94,689
2020-05-31T00:00:00.000Z,0.22,1.97,0.9,0.62,1.1,0.316,612
2020-06-01T00:00:00.000Z,0.2,2.57,0.7,0.5,1.12,0.485,602
2020-06-02T00:00:00.000Z,0.75,13.97,2.2,1.23,4.37,3.208,651
2020-06-03T00:00:00.000Z,0.82,12.8,2.54,1.67,7.57,3.508,539
2020-06-04T00:00:00.000Z,1.4,12.43,3.2,2.1,4.28,2.616,630
2020-06-05T00:00:00.000Z,0.4,12.45,1.8,1.02,6.45,3.876,542
2020-06-06T00:00:00.000Z,0.45,9.33,1.7,1,2.57,2.238,600
2020-06-07T00:00:00.000Z,1.12,18.8,5.77,1.7,8.77,3.695,658
2020-06-08T00:00:00.000Z,0.3,20.57,1.52,1,3.33,5.807,645
2020-06-09T00:00:00.000Z,0.73,9.52,1.65,1.2,4.4,1.997,596
2020-06-10T00:00:00.000Z,0.8,5,2.1,1.58,2.58,0.915,643
2020-06-11T00:00:00.000Z,0.56,4.9,1.52,1.1,2.15,0.759,684
2020-06-12T00:00:00.000Z,2.52,12.25,5.12,4.12,7.22,2.207,699
2020-06-13T00:00:00.000Z,1.87,14.05,5.22,2.7,9.65,3.521,665
2020-06-14T00:00:00.000Z,1.08,4.4,1.9,1.6,2.7,0.799,394
2020-06-15T00:00:00.000Z,1,9.18,2.1,1.5,2.6,0.68,688
2020-06-16T00:00:00.000Z,1.7,11.6,3.37,2.54,4.43,2.161,695
2020-06-17T00:00:00.000Z,1.4,14,2.99,2.11,7.65,3.118,664
2020-06-18T00:00:00.000Z,1.4,16.25,2.4,1.9,3.9,4.322,628
2020-06-19T00:00:00.000Z,2.27,11.5,4.72,4.18,6,1.899,594
2020-06-20T00:00:00.000Z,6.45,22.27,9.1,8.44,10.48,2.57,707
2020-06-21T00:00:00.000Z,4.9,20.67,13.12,10.15,15.65,3.637,706
2020-06-22T00:00:00.000Z,0.6,10.9,2.72,1.67,6.65,2.73,674
2020-06-23T00:00:00.000Z,1.5,4.55,2.29,2.04,2.65,0.481,695
2020-06-24T00:00:00.000Z,1.5,6.47,2.58,2.17,4.05,1.184,714
2020-06-25T00:00:00.000Z,1.48,11.65,3.25,2.02,6.2,2.788,694
2020-06-26T00:00:00.000Z,3.83,12.93,5.65,4.62,9.24,2.522,685
2020-06-27T00:00:00.000Z,1.48,19.85,4.4,2.52,12.9,5.318,622
2020-06-28T00:00:00.000Z,1.4,16.67,4.5,2.97,11.61,4.586,529
2020-06-29T00:00:00.000Z,0.9,5.72,1.8,1.58,2.29,0.977,568
2020-06-30T00:00:00.000Z,1.45,5.9,2.65,2.27,3.2,0.766,551
2020-07-01T00:00:00.000Z,1.08,4.82,2.2,1.77,2.92,0.824,539
2020-07-02T00:00:00.000Z,0.8,8.27,1.7,1.3,3.48,1.82,536
2020-07-03T00:00:00.000Z,0.4,3.2,1.34,0.9,1.8,0.575,554
2020-07-04T00:00:00.000Z,1.05,6.45,2.85,2.06,3.91,1.228,581
2020-07-05T00:00:00.000Z,0.7,3.35,1.73,1.33,2.12,0.52,558
2020-07-06T00:00:00.000Z,0.55,3.5,1.73,1.33,2.1,0.515,328
2020-07-07T00:00:00.000Z,0.5,5.7,1.6,1.2,2.2,0.769,507
2020-07-08T00:00:00.000Z,0.35,5.13,1.1,0.82,1.67,0.825,519
2020-07-09T00:00:00.000Z,0.4,3.3,1.25,0.9,1.9,0.573,556
2020-07-10T00:00:00.000Z,0.65,5.23,1.72,1.3,2.17,0.782,512
2020-07-11T00:00:00.000Z,0.4,4.62,1.4,0.9,2.27,0.92,386
2020-07-12T00:00:00.000Z,0.6,4.8,1.79,1.17,2.42,0.867,464
2020-07-13T00:00:00.000Z,1.33,7.13,1.98,1.73,2.45,1.472,481
2020-07-14T00:00:00.000Z,1,6.22,2.29,1.58,4.26,1.374,520
2020-07-15T00:00:00.000Z,1,17.6,5.2,3.3,6.95,3.332,412
2020-07-16T00:00:00.000Z,0.8,7.6,4,2.8,4.84,1.49,378
2020-07-17T00:00:00.000Z,1,9.13,2,1.73,3.1,2.285,579
2020-07-18T00:00:00.000Z,0.7,8.25,2,1.37,3,1.856,537
2020-07-19T00:00:00.000Z,1.37,17.42,5.95,4.34,8.63,2.935,184
2020-07-20T00:00:00.000Z,0.7,16.37,1.92,1.5,4.22,3.543,223
2020-07-21T00:00:00.000Z,0.3,4.4,1.3,0.8,1.83,0.583,302
2020-07-22T00:00:00.000Z,0.4,2.33,1.1,0.77,1.5,0.439,311
2020-07-23T00:00:00.000Z,0.3,3.28,0.9,0.62,1.55,0.504,342
2020-07-24T00:00:00.000Z,0.7,8.57,2.7,1.27,3.37,1.556,443
2020-07-25T00:00:00.000Z,0.7,3.33,1.33,1.05,2.25,0.667,97
2020-07-26T00:00:00.000Z,1.12,10.68,3.29,2.49,4.01,1.669,532
2020-07-27T00:00:00.000Z,1.23,7.93,3.36,2.54,4.47,1.363,338
2020-07-28T00:00:00.000Z,0.93,7.5,1.91,1.55,4.82,1.931,496
2020-07-29T00:00:00.000Z,0.56,2.92,1.37,1,1.75,0.47,397
2020-07-30T00:00:00.000Z,0.65,3.08,1.42,1.25,1.62,0.307,447
2020-07-31T00:00:00.000Z,1.1,4.9,1.99,1.7,2.4,0.789,430
2020-08-01T00:00:00.000Z,0.8,17.87,2,1.2,3.55,4.234,428
2020-08-02T00:00:00.000Z,1.35,10.88,3.4,1.9,4.68,1.858,381
2020-08-03T00:00:00.000Z,0.32,6.45,1.55,0.85,2.62,1.468,418
2020-08-04T00:00:00.000Z,0.3,5.73,1.1,0.73,2.2,1.016,487
2020-08-05T00:00:00.000Z,0.9,11.3,1.8,1.42,2.2,0.799,506
2020-08-06T00:00:00.000Z,1.4,8.73,2.13,1.9,3.08,1.465,396
2020-08-07T00:00:00.000Z,1.3,10.13,3.1,2.25,5.95,2.589,519
2020-08-08T00:00:00.000Z,2.25,16.25,9.07,5.05,11.25,3.566,458
2020-08-09T00:00:00.000Z,6.05,29.8,9.65,8,15.75,5.003,527
2020-08-10T00:00:00.000Z,1.2,24.67,5.07,2.5,11.31,6.33,516
2020-08-11T00:00:00.000Z,0.45,4.95,1.8,1,2.9,1.018,543
2020-08-12T00:00:00.000Z,0.9,5.75,2.08,1.4,3.05,1.217,547
2020-08-13T00:00:00.000Z,1.1,8.07,2.29,1.5,4.34,1.698,544
2020-08-14T00:00:00.000Z,1.3,8.18,3.3,1.98,5.42,1.876,469
2020-08-15T00:00:00.000Z,3.55,31.73,7.86,4.75,12.69,7.154,576
2020-08-16T00:00:00.000Z,2.95,27.77,5.21,3.85,13.1,6.436,558
2020-08-17T00:00:00.000Z,3.3,45.38,8.55,5.3,15.13,10.231,561
2020-08-18T00:00:00.000Z,3.72,40.15,7.28,4.75,20.52,9.797,530
2020-08-19T00:00:00.000Z,2.92,23.95,7.4,4.22,13.52,5.434,531
2020-08-20T00:00:00.000Z,1.85,18.87,6.85,3.33,10.35,4.736,557
2020-08-21T00:00:00.000Z,3.58,38.6,13.18,6.19,15.93,6.727,536
2020-08-22T00:00:00.000Z,1.55,18.55,2.72,2.33,4.97,4.062,480
2020-08-23T00:00:00.000Z,0.5,6.95,1.65,1.27,3.2,1.512,502
2020-08-24T00:00:00.000Z,0.45,3.45,1.48,1,2.1,0.669,401
2020-08-25T00:00:00.000Z,0.47,2.8,1.15,0.82,1.7,0.521,466
2020-08-26T00:00:00.000Z,0.5,28.73,2.15,1.3,3,1.566,468
2020-08-27T00:00:00.000Z,0.6,5.57,1.99,1.17,2.5,1.002,544
2020-08-28T00:00:00.000Z,1.08,20.8,3.3,2.35,4.32,2.358,472
2020-08-29T00:00:00.000Z,0.52,29.1,3.54,1.5,6.8,4.615,498
2020-08-30T00:00:00.000Z,0.8,10.95,2.17,1.65,3.93,1.914,472
2020-08-31T00:00:00.000Z,0.5,4.4,1.1,0.8,1.5,1.025,465
2020-09-01T00:00:00.000Z,0.73,7.32,1.58,1.3,2.5,1.464,411
2020-09-02T00:00:00.000Z,1.3,7.75,3.3,2.29,4.04,1.472,544
2020-09-03T00:00:00.000Z,1,13.27,3.3,1.6,4.18,2.491,554
2020-09-04T00:00:00.000Z,0.73,8.57,2.29,1.45,3.08,1.298,569
2020-09-05T00:00:00.000Z,1.05,5.57,2.42,2.1,2.8,0.743,566
2020-09-06T00:00:00.000Z,0.47,4.68,2,1.17,2.82,0.915,556
2020-09-07T00:00:00.000Z,0.5,9.6,2,1.12,2.42,0.859,515
2020-09-08T00:00:00.000Z,0.9,7.5,2.52,1.77,3.75,1.584,430
2020-09-09T00:00:00.000Z,1.1,15.02,3.94,2.6,4.75,2.313,466
2020-09-10T00:00:00.000Z,0.8,12.32,2.25,1.37,3.03,1.205,394
2020-09-11T00:00:00.000Z,1.52,8.38,2.52,2.17,3.7,0.957,347
2020-09-12T00:00:00.000Z,1.08,10.27,4.03,3.12,5.17,1.608,329
2020-09-13T00:00:00.000Z,1.8,5.75,3.85,3.42,4.26,0.751,405
2020-09-14T00:00:00.000Z,1.7,10.6,3.8,2.82,4.78,2.199,320
2020-09-15T00:00:00.000Z,4.25,22.95,7.19,5.9,9.35,4.146,282
2020-09-16T00:00:00.000Z,0.56,1.35,0.9,0.8,1,0.146,41
2020-09-17T00:00:00.000Z,0.65,9.3,1.3,1.02,1.6,0.931,163
2020-09-18T00:00:00.000Z,0.8,5.57,1.73,1.42,2.06,0.721,365
2020-09-19T00:00:00.000Z,1.9,11.98,4.57,2.5,7.96,3.079,353
2020-09-20T00:00:00.000Z,0.8,9.85,5.9,4.8,6.79,1.887,260
2020-09-21T00:00:00.000Z,3.33,18.5,6.5,5.03,8.74,3.564,240
2020-09-22T00:00:00.000Z,4.43,25.03,8.77,6.31,12.81,3.821,384
2020-09-23T00:00:00.000Z,5.82,52.42,12,7.8,19.54,9.488,525
2020-09-24T00:00:00.000Z,1.3,62.22,4.73,3.65,42.23,20.235,538
2020-09-25T00:00:00.000Z,1.3,47.67,7.54,4.5,9.78,8.721,404
2020-09-26T00:00:00.000Z,1.1,18.75,4.12,2.25,14.65,6.03,307
2020-09-27T00:00:00.000Z,6.72,17.35,10.25,8.69,14.65,3.23,262
2020-09-28T00:00:00.000Z,1.1,13.65,6.93,3.19,8.55,3.366,301
2020-09-29T00:00:00.000Z,2.54,15.82,7.68,4.5,9.86,3.245,287
2020-09-30T00:00:00.000Z,6.35,30,10.4,8.6,13.35,3.895,444
2020-10-01T00:00:00.000Z,4.4,23.87,8.38,6.03,15.23,5.904,339
2020-10-02T00:00:00.000Z,3.75,26.65,11.82,6.28,18.89,7.182,298
2020-10-03T00:00:00.000Z,9,23.2,13.8,11.08,17.57,3.588,276
2020-10-04T00:00:00.000Z,2.6,20,7.22,4.93,15.82,5.49,351
2020-10-05T00:00:00.000Z,0.9,17.32,3.4,2.11,10.3,4.274,353
2020-10-06T00:00:00.000Z,1.33,15.98,4.88,2.27,8.3,3.389,380
2020-10-07T00:00:00.000Z,1.8,14.15,3.6,3.1,5.25,1.838,385
2020-10-08T00:00:00.000Z,1.17,7.18,2.83,2.02,3.42,0.856,357
2020-10-09T00:00:00.000Z,0.62,6.25,1.9,1.58,2.4,0.911,409
2020-10-10T00:00:00.000Z,0.8,7.2,2.83,2.22,3.75,1.168,486
2020-10-11T00:00:00.000Z,0.65,22.5,3.13,2.47,4.9,2.869,507
2020-10-12T00:00:00.000Z,0.77,10.1,3.27,2.19,3.8,1.38,405
2020-10-13T00:00:00.000Z,0.65,14.35,2.1,1.5,3.75,2.185,479
2020-10-14T00:00:00.000Z,0.7,2.27,1.2,1,1.45,0.281,473
2020-10-15T00:00:00.000Z,0.73,2.22,1.2,1.05,1.3,0.218,467
2020-10-16T00:00:00.000Z,0.68,15.33,1.5,1.1,2.27,1.286,509
2020-10-17T00:00:00.000Z,0.5,46.4,2.29,1.45,2.8,2.774,485
2020-10-18T00:00:00.000Z,0.68,30.33,1.97,1.1,2.67,3.059,508
2020-10-19T00:00:00.000Z,0.82,26.2,3.13,2.29,4.03,2.949,491
2020-10-20T00:00:00.000Z,1.93,19.67,9.28,4.01,12.04,4.956,520
2020-10-21T00:00:00.000Z,4.03,27.23,15.9,11.52,21.27,6.075,497
2020-10-22T00:00:00.000Z,0.9,6.32,2.59,2,3.2,0.929,486
2020-10-23T00:00:00.000Z,0.5,14.35,2.54,1.2,4.38,2.817,481
2020-10-24T00:00:00.000Z,1.9,28.13,7.13,3.13,14.5,6.446,503
2020-10-25T00:00:00.000Z,1.4,13.82,3.51,2.16,6.22,3.257,540
2020-10-26T00:00:00.000Z,2.33,19.39,5.18,4.26,6.81,2.886,532
2020-10-27T00:00:00.000Z,2.95,22.83,7.79,5.53,12.38,3.942,470
2020-10-28T00:00:00.000Z,1,19.82,4.15,2.8,7.3,2.805,542
2020-10-29T00:00:00.000Z,1.48,24.53,4.49,2.83,6.45,2.573,536
2020-10-30T00:00:00.000Z,3.1,108.6,7.53,5.43,8.65,5.345,556
