date,min,max,median,q1,q3,stdev,count
2020-10-31T00:00:00.000Z,0.7,16.39,5,2.63,7.67,3.216,484
2020-11-01T00:00:00.000Z,2.29,12.9,7.34,5.4,9.55,2.566,264
2020-11-02T00:00:00.000Z,1.1,3.5,2.1,1.8,2.43,0.445,270
2020-11-03T00:00:00.000Z,1.1,5.5,3.33,2.77,3.93,0.873,456
2020-11-04T00:00:00.000Z,1,4.73,1.97,1.6,2.4,0.629,367
2020-11-05T00:00:00.000Z,1.1,6.63,2.43,2.06,2.93,1.096,337
2020-11-06T00:00:00.000Z,1.67,19.8,4.5,3.47,6.77,3.283,347
2020-11-07T00:00:00.000Z,1.63,15.17,7.3,4.5,9,2.872,395
2020-11-08T00:00:00.000Z,3.67,40.2,13.2,9.03,15.99,5.031,357
2020-11-09T00:00:00.000Z,4.17,10,6.83,5.4,7.7,1.375,285
2020-11-10T00:00:00.000Z,6.3,29.38,16.7,11.73,21.9,5.597,340
2020-11-11T00:00:00.000Z,13.53,37.86,26.37,23.17,29.33,5.207,346
2020-11-12T00:00:00.000Z,11.53,26.63,15.72,14.2,17.27,3.408,298
2020-11-13T00:00:00.000Z,2.6,26.23,11.93,9.19,19.77,6.137,310
2020-11-14T00:00:00.000Z,8.13,34.78,13.72,10.93,24.47,7.209,338
2020-11-15T00:00:00.000Z,5.83,31.8,9.1,7.8,17.3,6.465,292
2020-11-16T00:00:00.000Z,1.9,9.5,3.7,3.01,6.67,2.103,285
2020-11-17T00:00:00.000Z,1.3,7.37,3.6,2.5,4.7,1.36,314
2020-11-18T00:00:00.000Z,2.47,15.23,6.6,4.8,9.8,3.159,367
2020-11-19T00:00:00.000Z,0.93,8.13,3.27,2.1,4.17,1.59,373
2020-11-20T00:00:00.000Z,0.6,34.43,2,1.27,2.57,2.705,371
2020-11-21T00:00:00.000Z,0.5,14.73,3.47,1.8,6.8,3.034,315
2020-11-22T00:00:00.000Z,1.73,6.07,3.37,2.85,3.95,0.757,308
2020-11-23T00:00:00.000Z,1.5,14.8,2.57,2.17,3,1.137,274
2020-11-24T00:00:00.000Z,2.13,28.67,12.33,3.99,21.65,8.683,289
2020-11-25T00:00:00.000Z,8.6,39.6,15.8,13.2,25.47,6.525,291
2020-11-26T00:00:00.000Z,0.97,47.33,21.2,2.09,29.74,14.447,289
2020-11-27T00:00:00.000Z,1.2,32.17,6.33,3.29,10.1,4.97,277
2020-11-28T00:00:00.000Z,1.5,16.17,3.03,2.37,4.8,2.344,285
2020-11-29T00:00:00.000Z,0.6,24.37,1.8,1.23,2.43,2.41,287
2020-11-30T00:00:00.000Z,1.1,12.93,2.69,2.06,7.65,3.209,260
2020-12-01T00:00:00.000Z,11.03,23.87,15.63,13.53,17.27,2.694,250
2020-12-02T00:00:00.000Z,14.9,41.33,21.07,19.17,27.78,5.875,281
2020-12-03T00:00:00.000Z,16.17,36.83,28.33,24,31.97,4.983,243
2020-12-04T00:00:00.000Z,12.23,27.33,17.73,16.55,19.88,2.92,269
2020-12-05T00:00:00.000Z,12.03,26.67,20.53,17.47,22.84,3.539,252
2020-12-06T00:00:00.000Z,17.32,37.33,21.07,20.23,22.43,2.546,347
2020-12-07T00:00:00.000Z,13.3,22.17,17.63,15.4,19.77,2.371,294
2020-12-08T00:00:00.000Z,20.2,34.83,25.94,24.12,30.25,3.628,284
2020-12-09T00:00:00.000Z,16.03,31.43,24.47,21.47,26.43,3.401,261
2020-12-10T00:00:00.000Z,5.83,31.1,18.1,16.32,20.07,4.374,265
2020-12-11T00:00:00.000Z,9.69,25.6,18.23,15.4,20.45,3.788,316
2020-12-12T00:00:00.000Z,7.9,25.63,12.07,10.59,15.92,5.103,321
2020-12-13T00:00:00.000Z,4.23,81.73,9.9,6.4,16.73,9.782,304
2020-12-14T00:00:00.000Z,4.43,28.98,14.03,9,17.35,5.111,289
2020-12-15T00:00:00.000Z,5.77,17.23,13.2,12.29,14.1,2.626,308
2020-12-16T00:00:00.000Z,1.5,34.13,8.27,6.4,11.57,4.482,313
2020-12-17T00:00:00.000Z,5.07,24.87,15.9,10.87,20.27,5.476,279
2020-12-18T00:00:00.000Z,3.67,17.82,7.4,6.22,9.44,2.894,309
2020-12-19T00:00:00.000Z,6.57,23.07,14.62,10.37,16,3.853,290
2020-12-20T00:00:00.000Z,5.3,13.53,9.44,7.87,10.62,1.798,304
2020-12-21T00:00:00.000Z,4.8,24.37,11.5,6.82,18.67,6.169,297
2020-12-22T00:00:00.000Z,0.8,20.13,3.07,2.4,6.29,4.319,285
2020-12-23T00:00:00.000Z,1.4,78.97,3.07,2.49,5.08,6.774,309
2020-12-24T00:00:00.000Z,0.5,45,2.52,1.07,5.3,5.549,284
2020-12-25T00:00:00.000Z,0.5,8.86,1.14,0.9,1.83,0.963,306
2020-12-26T00:00:00.000Z,1.23,41.8,4.03,2,7.49,4.344,293
2020-12-27T00:00:00.000Z,1.43,5.63,3.2,2.42,3.8,0.943,305
2020-12-28T00:00:00.000Z,3.67,39.17,7.67,5.92,10.02,3.761,296
2020-12-29T00:00:00.000Z,8.8,120.63,12,10.7,13.05,6.96,292
2020-12-30T00:00:00.000Z,1.93,13.03,9.02,6.82,10.22,2.486,293
2020-12-31T00:00:00.000Z,1.3,131.13,8.35,6.57,10.77,8.726,310
2021-01-01T00:00:00.000Z,4.33,42.37,7.13,5.75,11.13,4.412,305
2021-01-02T00:00:00.000Z,3,14.2,9,6.7,10.87,2.593,275
2021-01-03T00:00:00.000Z,0.7,70.77,2.64,1.2,3.79,4.449,284
2021-01-04T00:00:00.000Z,0.7,2.2,1.3,1.1,1.67,0.36,278
2021-01-05T00:00:00.000Z,0.7,2.7,1.47,1.2,1.8,0.359,271
2021-01-06T00:00:00.000Z,0.5,3.93,1.2,0.93,1.5,0.487,287
2021-01-07T00:00:00.000Z,0.5,10.5,1.23,0.97,2.17,1.289,277
2021-01-08T00:00:00.000Z,1.8,7.23,3.3,2.73,4.7,1.19,289
2021-01-09T00:00:00.000Z,2.23,9.73,3.6,3.2,4.43,1.093,286
2021-01-10T00:00:00.000Z,1.4,27.13,7.82,4.47,11.6,4.4,282
2021-01-11T00:00:00.000Z,1.8,13.17,6.23,3.97,8.63,2.942,263
2021-01-12T00:00:00.000Z,0.37,12.27,1.85,1.33,2.52,2.204,270
2021-01-13T00:00:00.000Z,0.5,26.97,1.97,1.27,2.67,1.745,269
2021-01-14T00:00:00.000Z,1.8,6.77,3.87,3.23,4.7,1.145,263
2021-01-15T00:00:00.000Z,1.4,13.57,3,2.17,4.13,1.761,283
2021-01-16T00:00:00.000Z,1.5,15,3.47,3.13,4.03,1.741,267
2021-01-17T00:00:00.000Z,2.52,30.13,5.09,3.7,7.72,3.242,252
2021-01-18T00:00:00.000Z,4.4,23.2,7.2,6,17.8,6.257,239
2021-01-19T00:00:00.000Z,2.4,40.9,8.97,6.99,12.24,6.004,213
2021-01-20T00:00:00.000Z,1.7,12,5.3,3,7.47,2.405,261
2021-01-21T00:00:00.000Z,0.87,3.5,1.67,1.4,2.29,0.578,247
2021-01-22T00:00:00.000Z,0.4,4.8,2.37,1.3,3.17,1.111,258
2021-01-23T00:00:00.000Z,3.33,29,7.97,5.13,9.18,3.325,257
2021-01-24T00:00:00.000Z,9.52,35.36,17.63,15.03,19.32,3.116,281
2021-01-25T00:00:00.000Z,5.07,21.1,9.43,8.19,13.13,4.173,243
2021-01-26T00:00:00.000Z,0.8,10.47,5.33,1.92,6.83,2.707,284
2021-01-27T00:00:00.000Z,2.17,27.63,14.43,7.63,18.87,7.015,251
2021-01-28T00:00:00.000Z,0.83,18.6,1.73,1.43,2.73,4.451,294
2021-01-29T00:00:00.000Z,1.1,15.93,2.2,1.67,3.84,2.081,277
2021-01-30T00:00:00.000Z,1.3,8.13,3.1,2.5,4.43,1.298,270
2021-01-31T00:00:00.000Z,0.8,13.03,3.2,1.4,4.43,1.764,283
2021-02-01T00:00:00.000Z,3.13,11.3,5.97,4.76,7.57,2.015,226
2021-02-02T00:00:00.000Z,6.53,18.57,10.35,8.4,12.3,3.083,254
2021-02-03T00:00:00.000Z,2.17,22.7,4.97,3.9,11.1,5.225,233
2021-02-04T00:00:00.000Z,2.27,12.37,3.42,3.05,4.33,1.583,268
2021-02-05T00:00:00.000Z,2,110.73,3.1,2.7,3.9,7.075,237
2021-02-06T00:00:00.000Z,1.2,53.17,3.4,2.52,4.07,3.887,250
2021-02-07T00:00:00.000Z,0.7,40.2,1.47,1.09,2.1,2.832,241
2021-02-08T00:00:00.000Z,0.87,8.83,1.47,1.2,1.77,1.388,258
2021-02-09T00:00:00.000Z,0.7,2.13,1.2,1.1,1.4,0.233,241
2021-02-10T00:00:00.000Z,0.87,5.9,1.37,1.2,1.6,0.682,242
2021-02-11T00:00:00.000Z,0.8,7.17,1.57,1.3,1.87,0.808,237
2021-02-12T00:00:00.000Z,0.9,5.53,1.55,1.27,2.2,0.873,278
2021-02-13T00:00:00.000Z,1,12.07,2.09,1.6,3.67,1.897,262
2021-02-14T00:00:00.000Z,2.1,24.07,7.67,4.25,10.92,4.388,244
2021-02-15T00:00:00.000Z,1.47,13.83,4.2,3.39,10.68,3.957,249
2021-02-16T00:00:00.000Z,2.2,19.5,7,5.64,8.05,2.452,237
2021-02-17T00:00:00.000Z,5.03,49.17,9.27,7.75,14.52,6.017,237
2021-02-18T00:00:00.000Z,10.5,42.4,18.92,16.59,29.93,8.068,268
2021-02-19T00:00:00.000Z,3.37,36.15,8.63,6.63,12.47,8.912,243
2021-02-20T00:00:00.000Z,2.47,109.93,7.2,3.83,8.8,7.218,255
2021-02-21T00:00:00.000Z,6.93,20.39,12.1,8.4,14.13,3.093,261
2021-02-22T00:00:00.000Z,8.63,33.22,16.1,13.6,25.2,6.739,219
2021-02-23T00:00:00.000Z,8.6,21.37,14.83,11.52,18.34,3.714,232
2021-02-24T00:00:00.000Z,4.67,18.82,7.6,6.53,12.87,3.696,239
2021-02-25T00:00:00.000Z,4,14.53,7.03,5.63,10.25,2.959,237
2021-02-26T00:00:00.000Z,2.2,6.73,4.26,3.63,4.8,0.952,227
2021-02-27T00:00:00.000Z,0.97,12.3,4.53,3.9,5.62,2.095,265
2021-02-28T00:00:00.000Z,3.9,12.1,6.5,5.37,7.87,1.652,267
2021-03-01T00:00:00.000Z,4.67,25.47,11.92,9.1,16.53,4.684,242
2021-03-02T00:00:00.000Z,4.17,22.4,9.86,6.85,13.37,3.845,257
2021-03-03T00:00:00.000Z,3,26.53,12.07,9.47,14.35,4.078,228
2021-03-04T00:00:00.000Z,0.3,18.07,2.13,1.12,8.86,5.139,233
2021-03-05T00:00:00.000Z,0.37,4.2,1.3,0.87,1.75,0.66,256
2021-03-06T00:00:00.000Z,0.7,7.57,2.45,1.67,4,1.665,250
2021-03-07T00:00:00.000Z,0.2,5.2,2.27,0.87,3,1.122,269
2021-03-08T00:00:00.000Z,0.4,6.53,1.1,0.9,1.8,1.008,251
2021-03-09T00:00:00.000Z,0.56,5.67,1.8,1.5,3.22,1.255,257
2021-03-10T00:00:00.000Z,1.1,23.5,4.51,2.89,9.07,3.806,236
2021-03-11T00:00:00.000Z,1,22.1,7.89,3.8,10.7,5.204,246
2021-03-12T00:00:00.000Z,1.6,9,3.67,3.2,4.57,1.236,251
2021-03-13T00:00:00.000Z,0.33,10.13,2.6,1.3,4.9,2.372,251
2021-03-14T00:00:00.000Z,0.5,9.4,2.5,1.7,4.68,2.207,245
2021-03-15T00:00:00.000Z,0.4,14.67,2.1,1.1,3.33,1.7,224
2021-03-16T00:00:00.000Z,0.43,4.83,1,0.75,1.4,0.787,229
2021-03-17T00:00:00.000Z,0.27,7.28,2.97,0.97,4.53,1.85,259
2021-03-18T00:00:00.000Z,0.6,4.57,1.5,1.2,2.2,0.815,240
2021-03-19T00:00:00.000Z,0.5,4.43,1.2,0.8,1.7,0.638,239
2021-03-20T00:00:00.000Z,0.8,6.87,2.17,1.6,4.37,1.685,257
2021-03-21T00:00:00.000Z,0.27,5.43,1.83,0.8,2.49,1.34,237
2021-03-22T00:00:00.000Z,0.4,6.63,2.29,1.9,3.13,1.022,243
2021-03-23T00:00:00.000Z,1.9,13.17,4.84,4.03,5.85,1.658,312
2021-03-24T00:00:00.000Z,12.63,30.23,22.23,17.97,25.6,4.361,234
2021-03-25T00:00:00.000Z,2.17,39.77,11.13,5.04,20.72,12.414,228
2021-03-26T00:00:00.000Z,6.2,41.87,20.07,14.97,27.77,8.825,250
2021-03-27T00:00:00.000Z,0.5,53.9,4.33,1.27,44.57,21.44,259
2021-03-28T00:00:00.000Z,2.2,12.7,5.05,4.15,6.97,2.045,168
2021-03-29T00:00:00.000Z,5.67,17.05,10.43,8.8,11.5,2.075,199
2021-03-30T00:00:00.000Z,7.67,16.35,10.77,9.57,13.33,2.092,221
2021-03-31T00:00:00.000Z,5.32,23.8,14.03,11.2,15.17,3.771,197
2021-04-01T00:00:00.000Z,0.2,54.47,1.83,0.67,20,14.602,179
2021-04-02T00:00:00.000Z,0.6,8.47,2.6,1.6,3.4,1.463,203
2021-04-03T00:00:00.000Z,0.3,5.47,0.83,0.63,1.23,0.572,214
2021-04-04T00:00:00.000Z,1.43,9.13,3.63,2.63,5.47,1.942,211
2021-04-05T00:00:00.000Z,0.5,11.3,1.62,1.2,2.2,1.819,166
2021-04-06T00:00:00.000Z,1.4,9.19,2.33,2,2.9,0.775,242
2021-04-07T00:00:00.000Z,0.87,4.63,1.5,1.2,2.09,0.621,165
2021-04-08T00:00:00.000Z,0.9,13.67,2.4,1.43,3.3,2.729,192
2021-04-09T00:00:00.000Z,1.17,22.13,3.72,2.5,15.2,7.144,192
2021-04-10T00:00:00.000Z,0.9,3.27,1.73,1.4,2.2,0.515,169
2021-04-11T00:00:00.000Z,0.8,30.5,3.23,1.9,13.7,7.537,143
2021-04-12T00:00:00.000Z,0.53,5.6,1.12,0.9,1.33,0.727,130
2021-04-13T00:00:00.000Z,0.7,3.8,1.4,1.05,2.12,0.785,129
2021-04-14T00:00:00.000Z,0.27,5.8,1.09,0.6,2.17,1.595,134
2021-04-15T00:00:00.000Z,0.4,2.87,0.9,0.6,1.6,0.587,123
2021-04-16T00:00:00.000Z,0.6,2.8,0.92,0.8,1.07,0.282,134
2021-04-17T00:00:00.000Z,0.63,5.87,2.35,1.09,3.03,1.193,148
2021-04-18T00:00:00.000Z,0.8,5.43,2.4,1.5,3.35,1.028,133
2021-04-19T00:00:00.000Z,1.4,38.36,2.78,2.22,3.3,3.221,130
2021-04-20T00:00:00.000Z,1.95,4.43,2.65,2.37,3.08,0.512,131
2021-04-21T00:00:00.000Z,0.5,21.55,2.67,1.85,4.3,4.923,125
2021-04-22T00:00:00.000Z,0.77,4.2,1.4,1.2,1.87,0.582,119
2021-04-23T00:00:00.000Z,0.3,6.1,1.43,0.83,2.47,1.667,113
2021-04-24T00:00:00.000Z,0.2,5.3,0.87,0.56,2.7,1.253,127
2021-04-25T00:00:00.000Z,0.3,3.13,1,0.75,1.2,0.346,160
2021-04-26T00:00:00.000Z,0.3,1.93,0.83,0.6,1.09,0.326,137
2021-04-27T00:00:00.000Z,0.5,6.57,1.2,0.9,1.47,0.657,127
2021-04-28T00:00:00.000Z,1.3,8.1,3,2.1,4.4,1.823,129
2021-04-29T00:00:00.000Z,5.4,14.53,8.9,7.27,10.3,2.417,119
2021-04-30T00:00:00.000Z,1.2,9.4,2.8,2.2,4.63,1.897,107
2021-05-01T00:00:00.000Z,1,40.77,2.1,1.6,4.5,3.637,138
2021-05-02T00:00:00.000Z,1,3.73,1.8,1.47,2.13,0.585,134
2021-05-03T00:00:00.000Z,0.9,20.63,4.09,2.1,17.62,7.314,125
2021-05-04T00:00:00.000Z,1.12,14.03,6.23,2.06,9.23,3.728,123
2021-05-05T00:00:00.000Z,0.4,2.6,1.2,0.93,1.5,0.423,119
2021-05-06T00:00:00.000Z,0.3,3.17,1,0.7,1.43,0.502,114
2021-05-07T00:00:00.000Z,0.3,3.33,1.6,1,2,0.665,119
2021-05-08T00:00:00.000Z,1.17,5.17,2.4,1.97,2.87,0.846,130
2021-05-09T00:00:00.000Z,1.6,8.43,3.67,2.37,4.7,1.809,143
2021-05-10T00:00:00.000Z,1.4,5.4,2.85,2.63,3.13,0.612,135
2021-05-11T00:00:00.000Z,0.8,11.63,3.55,1.4,7.9,3.452,124
2021-05-12T00:00:00.000Z,2.6,31.27,6.5,4,9.67,4.488,115
2021-05-13T00:00:00.000Z,2.8,18.6,6.3,4,10.8,4.193,147
2021-05-14T00:00:00.000Z,0.6,22.07,2.9,2.38,4.2,2.786,131
2021-05-15T00:00:00.000Z,2.4,29,5.7,4.07,10.9,8.237,147
2021-05-16T00:00:00.000Z,0.93,17.82,5.94,2.8,11.5,5.003,150
2021-05-17T00:00:00.000Z,0.8,16.47,3.67,1.77,13.13,5.265,134
2021-05-18T00:00:00.000Z,1.98,14.17,4.47,3.05,7.94,3.651,113
2021-05-19T00:00:00.000Z,0.9,11.2,2.02,1.49,3.65,3.103,149
2021-05-20T00:00:00.000Z,0.87,5.63,1.7,1.3,3.9,1.423,151
2021-05-21T00:00:00.000Z,1.33,9.13,2.87,2.25,3.72,1.244,145
2021-05-22T00:00:00.000Z,0.6,11.67,1.67,1.4,2.23,1.121,123
2021-05-23T00:00:00.000Z,0.8,4.9,1.57,1.2,2,0.731,163
2021-05-24T00:00:00.000Z,0.75,6.83,1.8,1.3,2.47,1.17,147
2021-05-25T00:00:00.000Z,1.33,7.23,3.63,3.07,4.33,1.269,167
2021-05-26T00:00:00.000Z,0.9,6,2.27,1.73,3.07,1.063,162
2021-05-27T00:00:00.000Z,0.5,5.4,1.85,1.12,4.42,1.587,152
2021-05-28T00:00:00.000Z,1.2,8.27,2.57,1.9,5.87,1.999,155
2021-05-29T00:00:00.000Z,1.6,13.2,3.75,2.89,8.69,3.151,141
2021-05-30T00:00:00.000Z,2,6.6,4.09,2.95,4.83,1.149,170
2021-05-31T00:00:00.000Z,1.5,12.3,5.28,3.35,6.19,2.099,133
2021-06-01T00:00:00.000Z,0.85,15.73,2.6,1.43,9.6,5.038,175
2021-06-02T00:00:00.000Z,2.58,11.23,3.82,3.4,5.45,2.397,154
2021-06-03T00:00:00.000Z,1.9,4.87,2.9,2.63,3.15,0.468,149
2021-06-04T00:00:00.000Z,2.9,6.17,4.09,3.62,4.8,0.833,157
2021-06-05T00:00:00.000Z,1.7,28.53,2.95,2.33,5.03,5.129,162
2021-06-06T00:00:00.000Z,2,13.77,3.39,2.8,3.9,1.035,194
2021-06-07T00:00:00.000Z,2.45,7.7,4.2,3.6,5.09,1.09,323
2021-06-08T00:00:00.000Z,1.1,16.17,2.52,1.9,4.33,2.492,238
2021-06-09T00:00:00.000Z,1.73,8.52,2.6,2.29,4.63,1.411,266
2021-06-10T00:00:00.000Z,1,25.2,2.8,2.29,5.24,3.677,177
2021-06-11T00:00:00.000Z,2.04,9.4,4.97,3.19,6.12,1.764,181
2021-06-12T00:00:00.000Z,1.2,7,2.99,2.42,3.55,0.953,164
2021-06-13T00:00:00.000Z,1.02,8.9,2.7,2.27,3.47,1.631,160
2021-06-14T00:00:00.000Z,0.6,9.23,4.19,2.4,6.3,2.192,198
2021-06-15T00:00:00.000Z,0.73,11.18,1.7,1.38,2,1.123,200
2021-06-16T00:00:00.000Z,0.88,4.03,1.6,1.23,2,0.606,169
2021-06-17T00:00:00.000Z,2,8.4,4.05,2.87,5.57,1.453,238
2021-06-18T00:00:00.000Z,3.08,12.07,7.79,4.88,10.52,2.919,246
2021-06-19T00:00:00.000Z,3.45,64.5,7.82,5.2,9.5,4.352,251
2021-06-20T00:00:00.000Z,1.6,11.65,5.8,3.45,6.8,2.246,303
2021-06-21T00:00:00.000Z,1.2,4.53,2.2,1.73,2.77,0.775,274
2021-06-22T00:00:00.000Z,2.04,6.07,3.3,2.85,3.88,0.862,230
2021-06-23T00:00:00.000Z,0.7,5.97,2,1.3,3.67,1.441,288
2021-06-24T00:00:00.000Z,1.43,7.07,2.8,2.2,3.7,1.523,263
2021-06-25T00:00:00.000Z,3,8.07,5.03,4.33,5.92,1.171,301
2021-06-26T00:00:00.000Z,1.38,7.53,5.67,3.24,6.4,1.817,309
2021-06-27T00:00:00.000Z,1.5,8.13,3.2,2.25,4.93,1.691,310
2021-06-28T00:00:00.000Z,0.8,11.75,2.47,1.6,3.33,1.572,291
2021-06-29T00:00:00.000Z,1.2,5.43,2.52,1.92,3.73,1.066,319
2021-06-30T00:00:00.000Z,3.17,8.63,5,4.43,6.2,1.235,298
2021-07-01T00:00:00.000Z,0.8,11.67,2.29,1.62,4.17,2.754,261
2021-07-02T00:00:00.000Z,1.2,11.2,3.6,2.7,4.8,2.585,255
2021-07-03T00:00:00.000Z,4.59,20.17,6.56,5.9,8.94,2.962,330
2021-07-04T00:00:00.000Z,2.38,23.93,5.47,4.3,16.78,6.751,324
2021-07-05T00:00:00.000Z,2.6,18.57,6.6,4.87,15.07,5.083,259
2021-07-06T00:00:00.000Z,0.9,14.43,2.7,1.94,7.37,3.776,309
2021-07-07T00:00:00.000Z,1.17,19.67,2,1.7,3.42,1.713,272
2021-07-08T00:00:00.000Z,0.8,5.7,2.13,1.67,3.03,1.055,287
2021-07-09T00:00:00.000Z,1.03,12.5,1.9,1.6,2.89,1.093,329
2021-07-10T00:00:00.000Z,1.2,25,2.9,2.33,3.4,1.523,332
2021-07-11T00:00:00.000Z,1.12,11.17,3.2,2.15,4.83,2.396,358
2021-07-12T00:00:00.000Z,2.17,13.8,3.4,2.97,6.87,2.715,263
2021-07-13T00:00:00.000Z,3.95,16.57,6.2,5.3,7.72,2.915,238
2021-07-14T00:00:00.000Z,7.45,21.33,13.85,9.16,16.01,3.49,260
2021-07-15T00:00:00.000Z,5.09,24.37,11.82,10.35,14.73,3.801,307
2021-07-16T00:00:00.000Z,4.63,19.67,10.73,8.07,11.96,3.331,277
2021-07-17T00:00:00.000Z,1.63,15.47,3.67,2.6,11.17,4.269,327
2021-07-18T00:00:00.000Z,1.5,7.17,2.83,2.29,3.5,1.105,279
2021-07-19T00:00:00.000Z,0.6,4.4,2.85,1.6,3.4,1.047,248
2021-07-20T00:00:00.000Z,1.17,7.22,2.73,1.91,3.54,1.182,273
2021-07-21T00:00:00.000Z,1.37,5.13,2.5,2.08,2.95,0.759,295
2021-07-22T00:00:00.000Z,2.4,6.27,3.63,3.1,4.63,0.91,243
2021-07-23T00:00:00.000Z,3,7.9,4.47,4.07,5.3,1.113,297
2021-07-24T00:00:00.000Z,2.45,8.63,4.23,3.74,5.52,1.617,288
2021-07-25T00:00:00.000Z,1.33,4.57,2.52,2.1,3.22,0.699,325
2021-07-26T00:00:00.000Z,3.4,14.67,8.88,6.69,10.19,2.694,329
2021-07-27T00:00:00.000Z,3.03,14.1,9.25,5.09,10.97,3.126,342
2021-07-28T00:00:00.000Z,2.78,14.53,5.8,3.7,9.32,3.077,351
2021-07-29T00:00:00.000Z,0.6,5.8,2.63,2,3.13,0.891,302
2021-07-30T00:00:00.000Z,1.5,4.17,2.57,2.27,3,0.505,245
2021-07-31T00:00:00.000Z,1.38,12.07,3.27,2.2,4.8,1.603,263
2021-08-01T00:00:00.000Z,0.73,4.03,1.5,1.3,2.33,0.658,264
2021-08-02T00:00:00.000Z,0.7,3.43,1.21,1,1.82,0.558,248
2021-08-03T00:00:00.000Z,1,2.37,1.5,1.3,1.7,0.274,261
2021-08-04T00:00:00.000Z,0.9,2.97,1.7,1.27,2.1,0.467,223
2021-08-05T00:00:00.000Z,1.2,5.07,2.2,1.67,2.77,0.737,260
2021-08-06T00:00:00.000Z,0.87,3.63,1.6,1.3,2.19,0.667,313
2021-08-07T00:00:00.000Z,1.23,5.4,2.02,1.77,2.29,0.519,322
2021-08-08T00:00:00.000Z,0.9,5.33,2.27,1.7,2.83,0.916,290
2021-08-09T00:00:00.000Z,1.4,6.37,2.56,2.02,3.93,1.15,234
2021-08-10T00:00:00.000Z,1.83,7.33,3.72,2.63,4.5,1.158,303
2021-08-11T00:00:00.000Z,1,7.1,2.42,1.92,4.92,1.685,236
2021-08-12T00:00:00.000Z,1.02,5.27,3.03,1.95,3.7,0.991,294
2021-08-13T00:00:00.000Z,2.47,9.69,4.5,3.5,6,1.644,530
2021-08-14T00:00:00.000Z,2.5,5.9,3.83,3.43,4.2,0.547,445
2021-08-15T00:00:00.000Z,1.2,7.2,2.8,2.37,3.43,0.701,460
2021-08-16T00:00:00.000Z,0.52,6.6,1.4,1.1,1.87,1.266,514
2021-08-17T00:00:00.000Z,0.7,5.93,1.9,1.5,2.69,1.055,537
2021-08-18T00:00:00.000Z,0.83,5.87,3.2,1.83,4.03,1.219,459
2021-08-19T00:00:00.000Z,1.2,3.7,2.02,1.8,2.37,0.415,551
2021-08-20T00:00:00.000Z,0.5,3.53,1.5,1.1,2.27,0.716,509
2021-08-21T00:00:00.000Z,1,4.17,2.1,1.53,2.43,0.625,556
2021-08-22T00:00:00.000Z,0.4,6.1,1.5,1,2.59,1.308,517
2021-08-23T00:00:00.000Z,0.9,4.53,1.7,1.4,2,0.61,551
2021-08-24T00:00:00.000Z,0.9,5.7,1.93,1.6,2.4,0.652,534
2021-08-25T00:00:00.000Z,0.3,6.37,2.67,1.83,3.8,1.279,530
2021-08-26T00:00:00.000Z,0.2,1.3,0.5,0.4,0.7,0.237,385
2021-08-27T00:00:00.000Z,0.37,10.17,1.37,0.8,2.8,2.163,424
2021-08-28T00:00:00.000Z,0.2,2.29,0.8,0.6,1.07,0.37,366
2021-08-29T00:00:00.000Z,1.63,18.77,8.68,6.87,9.52,3.195,406
2021-08-30T00:00:00.000Z,3.2,11.3,4.65,4.18,5.83,1.169,531
2021-08-31T00:00:00.000Z,2.08,7.47,4.13,3.3,4.9,1.039,545
2021-09-01T00:00:00.000Z,1.52,7.57,3.57,2.75,4.12,0.902,533
2021-09-02T00:00:00.000Z,0.82,14.7,3.6,1.77,4.8,3.842,522
2021-09-03T00:00:00.000Z,3.3,14.07,5.5,4.43,7.7,2.698,551
2021-09-04T00:00:00.000Z,0.97,15.47,1.7,1.37,3.28,3.148,552
2021-09-05T00:00:00.000Z,0.6,2.87,1.12,0.9,1.7,0.508,484
2021-09-06T00:00:00.000Z,0.83,5.4,2.29,1.3,3.07,1.156,478
2021-09-07T00:00:00.000Z,3.05,25.17,5.57,4.18,10.07,4.656,462
2021-09-08T00:00:00.000Z,6.25,14.9,9.9,8.57,11.47,1.884,583
2021-09-09T00:00:00.000Z,4.93,34.63,9.97,7.72,16.6,5.947,507
2021-09-10T00:00:00.000Z,4.5,42.97,12.45,7.93,17.77,9.357,569
2021-09-11T00:00:00.000Z,2.95,59.13,16.1,9.19,38.25,17.012,577
2021-09-12T00:00:00.000Z,0.9,27.8,2,1.47,13.4,9.398,575
2021-09-13T00:00:00.000Z,1.12,4.17,2.67,2.3,3.03,0.554,574
2021-09-14T00:00:00.000Z,0.93,3.87,2.17,1.8,2.67,0.56,581
2021-09-15T00:00:00.000Z,0.93,7.13,3.03,2.2,3.88,1.308,577
2021-09-16T00:00:00.000Z,0.67,26.73,2.29,1.6,3.17,5.038,573
2021-09-17T00:00:00.000Z,0.3,6.1,0.9,0.6,1.57,0.971,572
2021-09-18T00:00:00.000Z,1.2,8.19,2.6,2.3,2.87,0.563,574
2021-09-19T00:00:00.000Z,1.12,4.4,2.1,1.8,2.7,0.704,581
2021-09-20T00:00:00.000Z,2.1,6.8,3.93,2.97,4.63,0.997,578
2021-09-21T00:00:00.000Z,1.9,11.27,5.17,4.03,6.4,1.616,575
2021-09-22T00:00:00.000Z,2.02,7.9,4.09,3.37,5.2,1.288,577
2021-09-23T00:00:00.000Z,0.67,13.27,4.87,3.35,6.53,2.202,580
