date,min,max,median,q1,q3,stdev,count
2021-12-18T00:00:00.000Z,1,96,7,4,14,9.334,549
2021-12-19T00:00:00.000Z,0,65,1,0,4,4.074,564
2021-12-20T00:00:00.000Z,0,70,3,1,11,10.869,533
2021-12-21T00:00:00.000Z,0,120,7,5,12,15.683,559
2021-12-22T00:00:00.000Z,0,76,13,4,43,20.054,566
2021-12-23T00:00:00.000Z,4,81,35,21,48,15.604,533
2021-12-24T00:00:00.000Z,0,245,7,1,16,14.637,564
2021-12-25T00:00:00.000Z,0,249,10,4,17,16.764,549
2021-12-26T00:00:00.000Z,5,165,20,13,28,15.227,570
2021-12-27T00:00:00.000Z,2,109,12,7,21,13.232,574
2021-12-28T00:00:00.000Z,46,200,82,72,97,17.947,574
2021-12-29T00:00:00.000Z,58,307,85,78,91,13.437,571
2021-12-30T00:00:00.000Z,9,170,24,18,32,18.393,569
2021-12-31T00:00:00.000Z,0,863,11,7,16,42.606,576
2022-01-01T00:00:00.000Z,1,203,9,5,19,17.271,576
2022-01-02T00:00:00.000Z,2,67,27,14,45,16.636,576
2022-01-03T00:00:00.000Z,2,19,8,6,10,3.136,577
2022-01-04T00:00:00.000Z,0,61,2,1,3,4.306,578
2022-01-05T00:00:00.000Z,0,33,2,1,4,3.8,579
2022-01-06T00:00:00.000Z,0,213,2,1,5,9.693,583
2022-01-07T00:00:00.000Z,2,62,28,20,42,13.649,582
2022-01-08T00:00:00.000Z,1,57,22,13,30,12.931,541
2022-01-09T00:00:00.000Z,17,170,29,24,38,12.69,548
2022-01-10T00:00:00.000Z,19,93,40,31,67,21.542,536
2022-01-11T00:00:00.000Z,15,119,80,29,89,29.119,571
2022-01-12T00:00:00.000Z,6,176,20,14,45,24.589,580
2022-01-13T00:00:00.000Z,0,17,4,3,6,3.098,580
2022-01-14T00:00:00.000Z,1,196,4,3,7,16.14,561
2022-01-15T00:00:00.000Z,1,54,15,8,22,9.449,572
2022-01-16T00:00:00.000Z,1,127,17.5,8,38,17.817,578
2022-01-17T00:00:00.000Z,0,366,2,1,5,23.187,581
2022-01-18T00:00:00.000Z,3,101,14,10,19,8.996,579
2022-01-19T00:00:00.000Z,0,80,40,24,52,18.849,576
2022-01-20T00:00:00.000Z,0,18,0,0,1,0.987,580
2022-01-21T00:00:00.000Z,0,39,1,0,4,4.953,558
2022-01-22T00:00:00.000Z,0,92,7,2,17,13.119,581
2022-01-23T00:00:00.000Z,0,85,16,4,31,15.643,577
2022-01-24T00:00:00.000Z,1,43,10,6,17,7.765,581
2022-01-25T00:00:00.000Z,1,139,6,3,21,11.426,569
2022-01-26T00:00:00.000Z,2,54,13,8,18,7.082,547
2022-01-27T00:00:00.000Z,0,21,6,3,9,3.931,581
2022-01-28T00:00:00.000Z,0,31,0,0,5,4.409,582
2022-01-29T00:00:00.000Z,1,89,8,5,13,6.346,578
2022-01-30T00:00:00.000Z,0,41,2,1,4,3.803,580
2022-01-31T00:00:00.000Z,0,77,5,2,12,10.247,580
2022-02-01T00:00:00.000Z,0,47,5,3,9,5.543,550
2022-02-02T00:00:00.000Z,1,30,5,4,8,4.524,578
2022-02-03T00:00:00.000Z,2,54,14,9,31,13.537,580
2022-02-04T00:00:00.000Z,0,82,36,24,50,21.32,583
2022-02-05T00:00:00.000Z,0,20,3,2,5,3.813,583
2022-02-06T00:00:00.000Z,0,25,2,1,5,3.41,583
2022-02-07T00:00:00.000Z,0,19,3,2,4,2.163,584
2022-02-08T00:00:00.000Z,1,33,5,4,8,6.085,586
2022-02-09T00:00:00.000Z,0,279,5,4,9,12.222,571
2022-02-10T00:00:00.000Z,0,26,4,3,6,2.552,585
2022-02-11T00:00:00.000Z,0,47,6,2,13,7.353,560
2022-02-12T00:00:00.000Z,0,25,4,3,7,3.292,575
2022-02-13T00:00:00.000Z,4,26,15,10,18,5.11,584
2022-02-14T00:00:00.000Z,5,53,18,13,22,5.845,583
2022-02-15T00:00:00.000Z,0,59,14,3,21,11.396,585
2022-02-16T00:00:00.000Z,0,40,12,6,23,10.305,583
2022-02-17T00:00:00.000Z,0,64,1,0,2,3.294,584
2022-02-18T00:00:00.000Z,0,10,3,1,4,1.947,583
2022-02-19T00:00:00.000Z,0,16,2,1,3,1.73,537
2022-02-20T00:00:00.000Z,0,16,2,1,3,2.74,582
2022-02-21T00:00:00.000Z,0,46,1,0,3,2.688,583
2022-02-22T00:00:00.000Z,0,18,2,1,3,1.861,585
2022-02-23T00:00:00.000Z,1,17,4,3,5,2.007,585
2022-02-24T00:00:00.000Z,0,23,10,8,12,4.142,583
2022-02-25T00:00:00.000Z,0,39,3,2,4,4.633,583
2022-02-26T00:00:00.000Z,0,317,3,1,6,16.265,584
2022-02-27T00:00:00.000Z,0,103,5,3,11,10.215,581
2022-02-28T00:00:00.000Z,1,230,14,7,24,18.977,584
2022-03-01T00:00:00.000Z,12,74,28.5,21,36,10.157,584
2022-03-02T00:00:00.000Z,8,90,28,18,41,15.179,581
2022-03-03T00:00:00.000Z,0,75,3,1,9,7.034,582
2022-03-04T00:00:00.000Z,0,59,2,1,7.5,7.985,584
2022-03-05T00:00:00.000Z,0,79,8,2,12,8.549,582
2022-03-06T00:00:00.000Z,2,64,12,9,16,8.451,565
2022-03-07T00:00:00.000Z,0,63,4,2,10,8.096,580
2022-03-08T00:00:00.000Z,2,99,20,9,27,13.123,579
2022-03-09T00:00:00.000Z,0,586,10,6,19,25.206,583
2022-03-10T00:00:00.000Z,1,122,19,10,26,12.843,584
2022-03-11T00:00:00.000Z,8,44,19,14,30,9.238,583
2022-03-12T00:00:00.000Z,6,62,21,16,27,7.226,578
2022-03-13T00:00:00.000Z,13,164,30,25,35,10.919,570
2022-03-14T00:00:00.000Z,36,93,63.5,51,76,13.617,582
2022-03-15T00:00:00.000Z,11,110,74,44,87,25.177,583
2022-03-16T00:00:00.000Z,13,121,56,38,63,19.157,569
2022-03-17T00:00:00.000Z,2,186,90,61,124,46.05,583
2022-03-18T00:00:00.000Z,0,108,6,2,22,12.215,564
2022-03-19T00:00:00.000Z,0,607,3,1,11,29.022,585
2022-03-20T00:00:00.000Z,11,63,40,28,47,11.515,582
2022-03-21T00:00:00.000Z,25,81,45,40,48,6.014,564
2022-03-22T00:00:00.000Z,23,122,44,38,51,11.718,585
2022-03-23T00:00:00.000Z,17,93,40,30,50,16.665,577
2022-03-24T00:00:00.000Z,33,101,61,49,74,14.801,574
2022-03-25T00:00:00.000Z,2,153,26,10,84,37.833,583
2022-03-26T00:00:00.000Z,0,69,3,1,14,10.679,584
2022-03-27T00:00:00.000Z,0,38,5,3,7,3.653,581
2022-03-28T00:00:00.000Z,4,68,24,11,30,10.545,583
2022-03-29T00:00:00.000Z,0,36,2,1,6,4.651,581
2022-03-30T00:00:00.000Z,0,31,2,1,4,2.596,581
2022-03-31T00:00:00.000Z,0,50,3,2,6,6.458,584
2022-04-01T00:00:00.000Z,0,58,3,2,5,6.483,580
2022-04-02T00:00:00.000Z,0,122,2,2,3,7.425,571
2022-04-03T00:00:00.000Z,0,18,4,2,6,2.905,583
2022-04-04T00:00:00.000Z,0,33,6,4,15,8.424,585
2022-04-05T00:00:00.000Z,0,106,3,1,5,5.971,582
2022-04-06T00:00:00.000Z,0,32,10,5,17,7.345,583
2022-04-07T00:00:00.000Z,0,42,5,3,10,7.816,584
2022-04-08T00:00:00.000Z,0,27,1,1,2,2.142,578
2022-04-09T00:00:00.000Z,0,23,4,3,5,2.234,562
2022-04-10T00:00:00.000Z,0,42,3,2,4,3.363,583
2022-04-11T00:00:00.000Z,0,18,2,1,3,2.278,583
2022-04-12T00:00:00.000Z,0,100,2,1,4,7.161,584
2022-04-13T00:00:00.000Z,1,61,28,14,33,13.521,585
2022-04-14T00:00:00.000Z,23,117,45,34,67,22.03,584
2022-04-15T00:00:00.000Z,0,165,8,2,15,13.88,585
2022-04-16T00:00:00.000Z,0,22,2,1,4,2.601,585
2022-04-17T00:00:00.000Z,1,71,8,5,12.5,7.631,585
2022-04-18T00:00:00.000Z,0,33,8,4,15,6.938,583
2022-04-19T00:00:00.000Z,0,113,3,2,5,5.195,583
2022-04-20T00:00:00.000Z,1,20,5,4,6,1.915,584
2022-04-21T00:00:00.000Z,0,9,4,3,5,1.508,584
2022-04-22T00:00:00.000Z,1,19,4,3,7,3.238,584
2022-04-23T00:00:00.000Z,1,42,6,4,11,6.006,584
2022-04-24T00:00:00.000Z,2,12,4,4,5,1.205,585
2022-04-25T00:00:00.000Z,3,19,6,5,7,2.221,579
2022-04-26T00:00:00.000Z,2,40,6,5,14,7.616,576
2022-04-27T00:00:00.000Z,0,263,4,2,7,15.729,572
2022-04-28T00:00:00.000Z,0,41,4,3,7,4.423,571
2022-04-29T00:00:00.000Z,0,79,7,3,12,7.145,582
2022-04-30T00:00:00.000Z,2,85,16,10,28,11.544,585
2022-05-01T00:00:00.000Z,0,57,9,6,27,13.148,573
2022-05-02T00:00:00.000Z,0,37,7,3,17,9.2,565
2022-05-03T00:00:00.000Z,4,134,13,11,17,8.339,578
2022-05-04T00:00:00.000Z,6,103,14,12,19,7.668,585
2022-05-05T00:00:00.000Z,0,164,15,7,20,11.146,583
2022-05-06T00:00:00.000Z,0,43,5,3,9,8.071,584
2022-05-07T00:00:00.000Z,1,67,7,5,39,20.639,585
2022-05-08T00:00:00.000Z,1,32,5,3,7,3.659,584
2022-05-09T00:00:00.000Z,0,52,2,1,2,2.438,577
2022-05-10T00:00:00.000Z,1,65,11,8,21,14.072,575
2022-05-11T00:00:00.000Z,1,44,11,5,26,12.157,555
2022-05-12T00:00:00.000Z,0,15,4,2,6,3.108,565
2022-05-13T00:00:00.000Z,3,217,9,7,11,9.543,577
2022-05-14T00:00:00.000Z,0,19,3,2,9,5.33,578
2022-05-15T00:00:00.000Z,0,40,3,1,5,2.864,580
2022-05-16T00:00:00.000Z,0,39,4,1,8,7.695,579
2022-05-17T00:00:00.000Z,0,22,1,0,2,4.31,578
2022-05-18T00:00:00.000Z,0,9,3,2,4,1.373,577
2022-05-19T00:00:00.000Z,2,66,21,14,33,13.49,577
2022-05-20T00:00:00.000Z,1,103,9,7,37,24.685,576
2022-05-21T00:00:00.000Z,0,115,3,1,7,8.101,575
2022-05-22T00:00:00.000Z,0,85,5.5,3,9,6.924,576
2022-05-23T00:00:00.000Z,0,39,5,3,8,3.295,577
2022-05-24T00:00:00.000Z,6,49,15,11,21,6.382,577
2022-05-25T00:00:00.000Z,0,18,5,2,6,2.954,574
2022-05-26T00:00:00.000Z,0,42,3,2,7,9.311,573
2022-05-27T00:00:00.000Z,0,10,2,1,3,1.552,573
2022-05-28T00:00:00.000Z,0,7,2,1,3,1.371,576
2022-05-29T00:00:00.000Z,0,46,4,3,6,4.627,556
2022-05-30T00:00:00.000Z,1,42,9,5,12,4.199,538
2022-05-31T00:00:00.000Z,0,22,7,4,9,3.803,542
2022-06-01T00:00:00.000Z,1,35,7,4,17,7.298,551
2022-06-02T00:00:00.000Z,1,24,10,8,15,5.002,496
2022-06-03T00:00:00.000Z,7,24,13,12,16.5,3.379,337
2022-08-02T00:00:00.000Z,2,12,5,4,7,1.946,121
2022-08-03T00:00:00.000Z,2,27,8,6,11,4.679,577
2022-08-04T00:00:00.000Z,4,26,11,7,18,5.756,561
2022-08-05T00:00:00.000Z,0,29,5,3,17.5,8.045,581
2022-08-06T00:00:00.000Z,0,5,2,1,2,1.147,578
2022-08-07T00:00:00.000Z,0,18,9,6,11,3.954,559
2022-08-08T00:00:00.000Z,2,23,7,5,9,3.003,566
2022-08-09T00:00:00.000Z,0,159,4,3,6,9.496,580
2022-08-10T00:00:00.000Z,1,24,4,3,6,2.352,561
2022-08-11T00:00:00.000Z,1,102,7,5,8,5.241,563
2022-08-12T00:00:00.000Z,1,13,5,4,7,1.758,582
2022-08-13T00:00:00.000Z,3,18,8,6,10,2.762,584
2022-08-14T00:00:00.000Z,4,17,10,7,13,3.129,578
2022-08-15T00:00:00.000Z,9,45,23,19,28,7.49,495
2022-08-16T00:00:00.000Z,6,49,29,22,36,9.629,582
2022-08-17T00:00:00.000Z,10,45,27,20,32,8.007,554
2022-08-18T00:00:00.000Z,15,56,28,22,33,8.749,567
2022-08-19T00:00:00.000Z,18,63,36,27,48,11.338,584
2022-08-20T00:00:00.000Z,0,48,5,3,12,11.179,565
2022-08-21T00:00:00.000Z,0,14,3,2,5,2.194,575
2022-08-22T00:00:00.000Z,0,12,3,2,5,2.304,547
2022-08-23T00:00:00.000Z,0,10,4,3,5,1.796,576
2022-08-24T00:00:00.000Z,0,49,4,1,6,3.796,567
2022-08-25T00:00:00.000Z,1,135,6,3,8,6.949,555
2022-08-26T00:00:00.000Z,5,44,12,9,16,8.785,579
2022-08-27T00:00:00.000Z,11,73,27,23,34,8.667,577
2022-08-28T00:00:00.000Z,0,27,12,5,16,6.161,579
2022-08-29T00:00:00.000Z,0,200,1,0,2,8.342,578
2022-08-30T00:00:00.000Z,0,6,1,0,1,1.006,578
2022-08-31T00:00:00.000Z,0,7,1,0,2,0.948,577
2022-09-01T00:00:00.000Z,0,16,1,1,2,1.192,571
2022-09-02T00:00:00.000Z,0,21,2,1,3,1.839,569
2022-09-03T00:00:00.000Z,0,15,1,0,1,1.26,394
2022-12-15T00:00:00.000Z,14,79,23,19,29,12.725,194
2022-12-16T00:00:00.000Z,6,866,29,18,42,40.912,578
2022-12-17T00:00:00.000Z,1,324,41,20,55,27.291,584
2022-12-18T00:00:00.000Z,9,48,21,16,33,10.301,562
2022-12-19T00:00:00.000Z,4,113,40,22,48,17.132,582
2022-12-20T00:00:00.000Z,10,55,36,29,42,8.731,581
2022-12-21T00:00:00.000Z,7,40,16,12,23,7.071,579
2022-12-22T00:00:00.000Z,11,63,30,23,42,12.068,586
2022-12-23T00:00:00.000Z,0,125,3,1,7,7.222,414
2022-12-24T00:00:00.000Z,0,16,2,1,3,2.397,519
2022-12-25T00:00:00.000Z,2,47,16,10,22,8.889,528
2022-12-26T00:00:00.000Z,0,66,8,4,11,6.482,444
2022-12-27T00:00:00.000Z,0,50,3,2,5,3.558,566
2022-12-28T00:00:00.000Z,0,43,10,5,16,9.745,500
2022-12-29T00:00:00.000Z,2,23,6,4,7,4.446,579
2022-12-30T00:00:00.000Z,1,38,6,4,8,3.852,478
2022-12-31T00:00:00.000Z,2,55,14,10,18,6.495,568
2023-01-01T00:00:00.000Z,1,54,9,6,28.5,13.58,564
2023-01-02T00:00:00.000Z,0,31,9,4,16,7.55,579
2023-01-03T00:00:00.000Z,0,32,3,2,5,5.277,472
2023-01-04T00:00:00.000Z,0,77,11,6,16,7.759,507
2023-01-05T00:00:00.000Z,0,62,2,0,5,6.469,566
2023-01-06T00:00:00.000Z,0,58,6,4,8,5.661,581
2023-01-07T00:00:00.000Z,2,54,18,8,28,10.987,582
2023-01-08T00:00:00.000Z,6,47,27,20,31,8.549,588
2023-01-09T00:00:00.000Z,0,108,26,18,33,13.22,562
2023-01-10T00:00:00.000Z,9,48,19,15,26,7.882,567
2023-01-11T00:00:00.000Z,0,28,9,5,11,4.864,583
2023-01-12T00:00:00.000Z,0,53,5,3,8,4.861,581
2023-01-13T00:00:00.000Z,0,13,4,3,6,2.205,523
2023-01-14T00:00:00.000Z,0,20,3,1,5,2.971,575
2023-01-15T00:00:00.000Z,0,12,2,2,3,1.606,497
2023-01-16T00:00:00.000Z,1,170,7,5,11,8.658,576
2023-01-17T00:00:00.000Z,0,46,15,2,33,15.258,570
2023-01-18T00:00:00.000Z,1,29,6,5,8,3.579,492
2023-01-19T00:00:00.000Z,5,83,29,23,34,8.558,580
2023-01-20T00:00:00.000Z,2,207,9,5,17,13.625,582
2023-01-21T00:00:00.000Z,4,71,16,11.5,19,6.996,580
2023-01-22T00:00:00.000Z,2,42,7,5,9,3.994,589
2023-01-23T00:00:00.000Z,2,47,6,4,12,7.935,495
2023-01-24T00:00:00.000Z,5,65,21,14,35,13.008,582
2023-01-25T00:00:00.000Z,22,81,57,51,62,9.75,536
2023-01-26T00:00:00.000Z,0,36,13,3,21,9.73,581
2023-01-27T00:00:00.000Z,0,100,2,1,8,10.398,463
2023-01-28T00:00:00.000Z,3,89,21,12,26,9.668,577
2023-01-29T00:00:00.000Z,1,34,6,4,10,4.141,576
2023-01-30T00:00:00.000Z,0,42,3,2,4,3.302,573
2023-01-31T00:00:00.000Z,0,29,3,2,4,3.104,538
2023-02-01T00:00:00.000Z,0,35,3,2,5,2.891,576
2023-02-02T00:00:00.000Z,0,767,2,1,5,33.728,582
2023-02-03T00:00:00.000Z,0,43,3,1,5,4.992,431
2023-02-04T00:00:00.000Z,0,66,4,2,13,11.171,578
2023-02-05T00:00:00.000Z,0,54,4,2,7,6.689,541
2023-02-06T00:00:00.000Z,2,48,10,6,24,10.964,479
2023-02-07T00:00:00.000Z,21,113,34,29,40,8.236,502
2023-02-08T00:00:00.000Z,15,84,57,47,65,15.982,444
2023-02-09T00:00:00.000Z,3,87,61,53,71,18.133,501
2023-02-10T00:00:00.000Z,1,22,5,4,9,4.781,531
2023-02-11T00:00:00.000Z,1,24,8,4,11,4.352,484
2023-02-12T00:00:00.000Z,0,27,6,3,10,5.283,572
2023-02-13T00:00:00.000Z,0,42,5,4,7,2.962,439
2023-02-14T00:00:00.000Z,3,55,15.5,9,27,11.516,488
2023-02-15T00:00:00.000Z,24,70,52,41,58,10.296,458
2023-02-16T00:00:00.000Z,26,139,100,88,109,26.067,472
2023-02-17T00:00:00.000Z,1,105,10,5,66,32.634,427
2023-02-18T00:00:00.000Z,1,19,3,3,5,1.831,580
2023-02-19T00:00:00.000Z,0,16,2,1,3,1.884,475
2023-02-20T00:00:00.000Z,0,76,8,5,11,4.882,579
2023-02-21T00:00:00.000Z,0,45,5,2,9,4.482,572
2023-02-22T00:00:00.000Z,0,1213,4,3,5,56.972,453
2023-02-23T00:00:00.000Z,5,64,28,19,48,15.419,427
2023-02-24T00:00:00.000Z,0,32,3,1,5,3.535,588
2023-02-25T00:00:00.000Z,0,54,1,0,2,3.174,475
2023-02-26T00:00:00.000Z,0,171,1,0,4,18.04,582
2023-02-27T00:00:00.000Z,1,81,6,3,9,9.867,577
2023-02-28T00:00:00.000Z,1,76,9,5,20,12.892,458
2023-03-01T00:00:00.000Z,0,90,13,4,27,15.789,577
2023-03-02T00:00:00.000Z,0,74,8,4,12,8.478,567
2023-03-03T00:00:00.000Z,3,46,20,13,26,9.144,574
2023-03-04T00:00:00.000Z,0,17,1,0,3,2.105,581
2023-03-05T00:00:00.000Z,0,32,1,0,5,4.477,579
2023-03-06T00:00:00.000Z,0,67,4,2,6,5.148,574
2023-03-07T00:00:00.000Z,0,36,5,2,9,7.755,578
2023-03-08T00:00:00.000Z,0,83,1,0,7,13.505,588
2023-03-09T00:00:00.000Z,0,549,4,1,9,28.925,498
2023-03-10T00:00:00.000Z,3,96,8,6,12,9.49,581
2023-03-11T00:00:00.000Z,0,33,6,2,9,3.893,575
2023-03-12T00:00:00.000Z,0,46,1,1,4,4.375,584
2023-03-13T00:00:00.000Z,0,49,6,5,9,9.991,580
2023-03-14T00:00:00.000Z,0,27,6,3,8,3.888,409
2023-03-15T00:00:00.000Z,0,32,2,1,3,2.265,584
2023-03-16T00:00:00.000Z,0,51,2,1,5,3.951,585
2023-03-17T00:00:00.000Z,1,40,18,8,21,7.801,582
2023-03-18T00:00:00.000Z,21,105,37,33,42,8.412,472
2023-03-19T00:00:00.000Z,29,89,49,43,57,10.188,583
2023-03-20T00:00:00.000Z,0,97,8,4,21,28.101,582
2023-03-21T00:00:00.000Z,5,179,14,11,20,11.301,580
2023-03-22T00:00:00.000Z,11,86,35,25,55,18.189,566
2023-03-23T00:00:00.000Z,0,54,7,4,34,16.109,581
2023-03-24T00:00:00.000Z,0,66,7,4,17,8.341,578
2023-03-25T00:00:00.000Z,0,25,6,4,11,4.748,577
2023-03-26T00:00:00.000Z,0,17,2,1,4,3.564,545
2023-03-27T00:00:00.000Z,0,69,1,1,2,3.476,541
2023-03-28T00:00:00.000Z,0,67,2,1,3,5.585,580
2023-03-29T00:00:00.000Z,1,69,25,7,35.5,17.545,500
2023-03-30T00:00:00.000Z,2,565,12,7,48.5,33.609,585
2023-03-31T00:00:00.000Z,0,28,9,6,13,5.57,575
2023-04-01T00:00:00.000Z,0,17,2,1,5,4.211,536
2023-04-02T00:00:00.000Z,0,405,1,0,2,19.466,577
2023-04-03T00:00:00.000Z,0,146,2,1,3,8.849,569
2023-04-04T00:00:00.000Z,0,33,2,1,4,4.37,586
2023-04-05T00:00:00.000Z,0,51,3,2,5,5.913,581
2023-04-06T00:00:00.000Z,1,141,11,7,14,8.772,590
2023-04-07T00:00:00.000Z,2,39,10,6,13,4.734,563
2023-04-08T00:00:00.000Z,1,35,6,4,10,4.982,586
2023-04-09T00:00:00.000Z,0,85,4,2,6,8.928,585
2023-04-10T00:00:00.000Z,2,49,7,5,10,4.559,493
2023-04-11T00:00:00.000Z,1,49,11,3,35,15.867,579
2023-04-12T00:00:00.000Z,1,36,6,4,13,6.413,590
2023-04-13T00:00:00.000Z,0,43,22.5,5,31,12.562,590
2023-04-14T00:00:00.000Z,21,114,42,34,52,11.426,590
2023-04-15T00:00:00.000Z,21,73,35,29,46,12.961,589
2023-04-16T00:00:00.000Z,6,38,19,12,23,6.588,590
2023-04-17T00:00:00.000Z,13,134,22,20,26,8.924,582
2023-04-18T00:00:00.000Z,0,25,6,3,10,6.177,591
2023-04-19T00:00:00.000Z,0,7,2,2,3,1.286,500
2023-04-20T00:00:00.000Z,1,19,12,5,13,4.54,591
2023-04-21T00:00:00.000Z,0,20,5,2,9,4.099,529
2023-04-22T00:00:00.000Z,1,13,5,4,6,2.191,522
2023-04-23T00:00:00.000Z,2,50,16,10,29,11.037,379
2023-04-24T00:00:00.000Z,6,123,22,16,27,8.598,580
2023-04-25T00:00:00.000Z,2,17,8,5,11,3.278,591
2023-04-26T00:00:00.000Z,0,57,3,2,4,3.403,582
2023-04-27T00:00:00.000Z,0,53,3,2,5,4.261,590
2023-04-28T00:00:00.000Z,1,66,4,3,6,5.352,407
2023-04-29T00:00:00.000Z,1,19,7,5,10,3.962,584
2023-04-30T00:00:00.000Z,2,51,7,5,10,5.721,433
2023-05-01T00:00:00.000Z,4,161,11,8,29,16.149,579
2023-05-02T00:00:00.000Z,0,38,3,2,6,6.985,580
2023-05-03T00:00:00.000Z,1,20,5,3,6.5,2.959,417
2023-05-04T00:00:00.000Z,0,18,3,2,4,1.936,587
2023-05-05T00:00:00.000Z,0,9,2,1,4,1.823,419
2023-05-06T00:00:00.000Z,1,12,4,3,6,1.585,588
2023-05-07T00:00:00.000Z,2,192,7,6,9,8.89,459
2023-05-08T00:00:00.000Z,5,23,10,8,12,3.002,580
2023-05-09T00:00:00.000Z,4,22,11,8,13,3.915,592
2023-05-10T00:00:00.000Z,4,39,11,9,12,2.403,584
2023-05-11T00:00:00.000Z,6,19,12,11,13,2.045,584
2023-05-12T00:00:00.000Z,5,35,11,9,16,5.527,590
2023-05-13T00:00:00.000Z,7,52,12,10,15,6.27,589
2023-05-14T00:00:00.000Z,6,29,14,11,17,4.752,587
2023-05-15T00:00:00.000Z,6,34,17,13,22,5.818,591
2023-05-16T00:00:00.000Z,4,44,20.5,9,29,11.002,470
2023-05-17T00:00:00.000Z,0,13,1,0,2,2.095,575
2023-05-18T00:00:00.000Z,1,20,5,4,7,3.052,588
2023-05-19T00:00:00.000Z,0,22,4,2,10,5.017,592
2023-05-20T00:00:00.000Z,0,94,1,1,3,5.991,594
2023-05-21T00:00:00.000Z,1,114,10,4,15,7.414,590
2023-05-22T00:00:00.000Z,2,14,6,5,8,2.264,552
2023-05-23T00:00:00.000Z,5,38,12,9,16,6.445,585
2023-05-24T00:00:00.000Z,12,36,22,18,26,5.269,592
2023-05-25T00:00:00.000Z,1,45,6,4,10,7.267,546
2023-05-26T00:00:00.000Z,0,17,4,1,7.5,3.899,441
2023-05-27T00:00:00.000Z,0,14,2,1,4,2.199,471
2023-05-28T00:00:00.000Z,0,14,5,3,8,3.187,496
2023-05-29T00:00:00.000Z,0,19,2,1,3,1.667,509
2023-05-30T00:00:00.000Z,0,16,2,1,3,1.37,590
2023-05-31T00:00:00.000Z,0,9,5,4,6,1.778,360
2023-06-01T00:00:00.000Z,0,16,4,2,8,3.421,578
2023-06-02T00:00:00.000Z,0,7,0.5,0,1.5,1.075,584
2023-06-03T00:00:00.000Z,0,544,1,0,2,24.958,473
2023-06-04T00:00:00.000Z,0,12,4,3,5,1.968,585
2023-06-05T00:00:00.000Z,2,55,6,5,8,3.483,587
2023-06-06T00:00:00.000Z,2,21,7,6,9,2.956,366
2023-06-07T00:00:00.000Z,3,14,7,6,9,1.766,589
2023-06-08T00:00:00.000Z,4,16,9,8,11,2.108,447
2023-06-09T00:00:00.000Z,0,44,4,2,7,8.083,582
2023-06-10T00:00:00.000Z,0,11,2,1,3,1.634,590
2023-06-11T00:00:00.000Z,1,10,4,3,5,1.449,594
2023-06-12T00:00:00.000Z,1,11,4,3,5,1.809,588
2023-06-13T00:00:00.000Z,0,9,4,4,5,1.372,590
2023-06-14T00:00:00.000Z,1,24,6,5,7,1.666,585
2023-06-15T00:00:00.000Z,5,20,9,7,10,1.902,591
2023-06-16T00:00:00.000Z,7,45,14,13,18,8.96,589
2023-06-17T00:00:00.000Z,4,48,23,18,29,8.206,583
2023-06-18T00:00:00.000Z,13,40,22,19,26,5.009,590
2023-06-19T00:00:00.000Z,9,55,21,16,34,11.961,378
2023-06-20T00:00:00.000Z,12,37,17,16,21,5.542,570
2023-06-21T00:00:00.000Z,6,45,24,13,33,10.831,589
2023-06-22T00:00:00.000Z,2,20,8,5,11,3.665,586
2023-06-23T00:00:00.000Z,4,37,8,6,12,3.704,584
2023-06-24T00:00:00.000Z,4,19,9,7,11,3.008,588
2023-06-25T00:00:00.000Z,4,19,9,7,12,2.883,590
2023-06-26T00:00:00.000Z,1,26,11,6,15.5,5.62,513
2023-06-27T00:00:00.000Z,0,39,5,4,7,3.379,589
2023-06-28T00:00:00.000Z,6,23,11,9,15,3.425,591
2023-06-29T00:00:00.000Z,1,35,10,7.5,15,7.42,589
2023-06-30T00:00:00.000Z,0,57,4,3,5,14.864,585
2023-07-01T00:00:00.000Z,4,27,8,6,12,4.599,387
2023-07-02T00:00:00.000Z,0,14,5,4,7,2.062,585
2023-07-03T00:00:00.000Z,0,7,2,1,4,1.58,584
2023-07-04T00:00:00.000Z,0,15,3,2,4,2.009,435
2023-07-05T00:00:00.000Z,0,744,5,4,7,31.579,571
2023-07-06T00:00:00.000Z,0,7,2,1,3,1.471,297
2023-07-07T00:00:00.000Z,0,9,3,2,5,1.817,550
2023-07-08T00:00:00.000Z,1,10,4,4,5,1.142,366
2023-07-09T00:00:00.000Z,2,21,7,5,8,2.037,380
2023-07-10T00:00:00.000Z,2,20,8,6,10,3.176,375
2023-07-11T00:00:00.000Z,0,24,5,3,10,4.506,588
2023-07-12T00:00:00.000Z,1,20,4,3,8,3.812,585
2023-07-13T00:00:00.000Z,0,10,4,2,5,1.782,588
2023-07-14T00:00:00.000Z,0,9,4,3,5,1.564,585
2023-07-15T00:00:00.000Z,2,15,9,6,11,3.052,588
2023-07-16T00:00:00.000Z,1,13,5,4,7,2.602,594
2023-07-17T00:00:00.000Z,0,11,5,2,7,2.728,391
2023-07-18T00:00:00.000Z,0,30,2,1,4,2.027,594
2023-07-19T00:00:00.000Z,0,6,2,1,3,1.299,477
2023-07-20T00:00:00.000Z,0,20,2,1,3,1.77,578
2023-07-21T00:00:00.000Z,0,17,3,2,5,2.234,594
2023-07-22T00:00:00.000Z,0,9,2,1,4,2.023,589
2023-07-23T00:00:00.000Z,0,20,5,4,7,3.276,591
